"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
230.0306505,"C8H9O7N1","CHON","Tannin",1.12,0.88,0.1429,1,8,9,7,1,0,0
230.0458975,"C12H9O4N1","CHON","ConHC",0.75,0.33,0.6667,0.1667,12,9,4,1,0,0
230.0670339,"C9H13O6N1","CHON","Tannin",1.44,0.67,0,0.2222,9,13,6,1,0,0
230.1034031,"C10H17O5N1","CHON","Protein",1.7,0.5,-0.0769,-0.4,10,17,5,1,0,0
230.1146488,"C9H17O4N3","CHON","Protein",1.89,0.44,-0.5,0,9,17,4,3,0,0
230.1398219,"C11H21O4N1","CHON","Protein",1.91,0.36,-0.125,-0.9091,11,21,4,1,0,0
230.993572,"C11H4O6","CHO","ConHC",0.36,0.55,0.875,0.7273,11,4,6,0,0,0
231.0146717,"C8H8O8","CHO","Tannin",1,1,0.25,1,8,8,8,0,0,0
231.0299395,"C12H8O5","CHO","ConHC",0.67,0.42,0.6842,0.1667,12,8,5,0,0,0
231.0411367,"C11H8O4N2","CHON","ConHC",0.73,0.36,0.7143,0.5455,11,8,4,2,0,0
231.0510449,"C9H12O7","CHO","Tannin",1.33,0.78,0.0909,0.2222,9,12,7,0,0,0
231.0622755,"C8H12O6N2","CHON","Carb",1.5,0.75,-0.3333,0.75,8,12,6,2,0,0
231.0663132,"C13H12O4","CHO","Lignin",0.92,0.31,0.5455,-0.3077,13,12,4,0,0,0
231.0874223,"C10H16O6","CHO","AminoSugar",1.6,0.6,0,-0.4,10,16,6,0,0,0
231.0986666,"C9H16O5N2","CHON","AminoSugar",1.78,0.56,-0.3333,0,9,16,5,2,0,0
231.1026824,"C14H16O3","CHO","Lignin",1.14,0.21,0.44,-0.7143,14,16,3,0,0,0
231.1238021,"C11H20O5","CHO","Protein",1.82,0.45,-0.0588,-0.9091,11,20,5,0,0,0
231.1350604,"C10H20O4N2","CHON","Protein",2,0.4,-0.3333,-0.6,10,20,4,2,0,0
231.1390965,"C15H20O2","CHO","Lignin",1.33,0.13,0.3571,-1.0667,15,20,2,0,0,0
231.1601799,"C12H24O4","CHO","Protein",2,0.33,-0.1,-1.3333,12,24,4,0,0,0
232.0251679,"C11H7O5N1","CHON","ConHC",0.64,0.45,0.7333,0.5455,11,7,5,1,0,0
232.0462918,"C8H11O7N1","CHON","Tannin",1.38,0.88,-0.1429,0.75,8,11,7,1,0,0
232.0615285,"C12H11O4N1","CHON","Lignin",0.92,0.33,0.5556,0,12,11,4,1,0,0
232.0826938,"C9H15O6N1","CHON","AminoSugar",1.67,0.67,-0.2,0,9,15,6,1,0,0
232.093903,"C8H15O5N3","CHON","AminoSugar",1.88,0.62,-1,0.5,8,15,5,3,0,0
232.1191087,"C10H19O5N1","CHON","Protein",1.9,0.5,-0.2308,-0.6,10,19,5,1,0,0
233.009189,"C11H6O6","CHO","ConHC",0.55,0.55,0.75,0.5455,11,6,6,0,0,0
233.020424,"C10H6O5N2","CHON","ConHC",0.6,0.5,0.8182,1,10,6,5,2,0,0
233.0303103,"C8H10O8","CHO","Tannin",1.25,1,0,0.75,8,10,8,0,0,0
233.0455756,"C12H10O5","CHO","Lignin",0.83,0.42,0.5789,0,12,10,5,0,0,0
233.056799,"C11H10O4N2","CHON","Lignin",0.91,0.36,0.5714,0.3636,11,10,4,2,0,0
233.0667162,"C9H14O7","CHO","Carb",1.56,0.78,-0.0909,0,9,14,7,0,0,0
233.0779237,"C8H14O6N2","CHON","Carb",1.75,0.75,-0.6667,0.5,8,14,6,2,0,0
233.0819571,"C13H14O4","CHO","Lignin",1.08,0.31,0.4545,-0.4615,13,14,4,0,0,0
233.1030893,"C10H18O6","CHO","AminoSugar",1.8,0.6,-0.1429,-0.6,10,18,6,0,0,0
233.1183643,"C14H18O3","CHO","Lignin",1.29,0.21,0.36,-0.8571,14,18,3,0,0,0
233.1394608,"C11H22O5","CHO","Protein",2,0.45,-0.1765,-1.0909,11,22,5,0,0,0
233.1547097,"C15H22O2","CHO","Lignin",1.47,0.13,0.2857,-1.2,15,22,2,0,0,0
234.0044585,"C10H5O6N1","CHON","ConHC",0.5,0.6,0.8333,1,10,5,6,1,0,0
234.0408109,"C11H9O5N1","CHON","Lignin",0.82,0.45,0.6,0.3636,11,9,5,1,0,0
234.0619346,"C8H13O7N1","CHON","Carb",1.62,0.88,-0.4286,0.5,8,13,7,1,0,0
234.0772076,"C12H13O4N1","CHON","Lignin",1.08,0.33,0.4444,-0.1667,12,13,4,1,0,0
234.098259,"C9H17O6N1","CHON","AminoSugar",1.89,0.67,-0.4,-0.2222,9,17,6,1,0,0
234.1136001,"C13H17O3N1","CHON","Lignin",1.31,0.23,0.3333,-0.6154,13,17,3,1,0,0
234.9884192,"C10H4O7","CHO","ConHC",0.4,0.7,0.8462,1,10,4,7,0,0,0
235.0248377,"C11H8O6","CHO","ConHC",0.73,0.55,0.625,0.3636,11,8,6,0,0,0
235.0360452,"C10H8O5N2","CHON","Lignin",0.8,0.5,0.6364,0.8,10,8,5,2,0,0
235.0459759,"C8H12O8","CHO","Carb",1.5,1,-0.25,0.5,8,12,8,0,0,0
235.0612307,"C12H12O5","CHO","Lignin",1,0.42,0.4737,-0.1667,12,12,5,0,0,0
235.0724382,"C11H12O4N2","CHON","Lignin",1.09,0.36,0.4286,0.1818,11,12,4,2,0,0
235.0823605,"C9H16O7","CHO","Carb",1.78,0.78,-0.2727,-0.2222,9,16,7,0,0,0
235.0976181,"C13H16O4","CHO","Lignin",1.23,0.31,0.3636,-0.6154,13,16,4,0,0,0
235.1088292,"C12H16O3N2","CHON","Lignin",1.33,0.25,0.2941,-0.3333,12,16,3,2,0,0
235.118711,"C10H20O6","CHO","AminoSugar",2,0.6,-0.2857,-0.8,10,20,6,0,0,0
235.1339849,"C14H20O3","CHO","Lignin",1.43,0.21,0.28,-1,14,20,3,0,0,0
235.1703833,"C15H24O2","CHO","Lipid",1.6,0.13,0.2143,-1.3333,15,24,2,0,0,0
236.0201183,"C10H7O6N1","CHON","ConHC",0.7,0.6,0.6667,0.8,10,7,6,1,0,0
236.023448,"C7H11O6N1S1","CHONS","Carb",1.57,0.86,-1,0.8571,7,11,6,1,1,0
236.0564876,"C11H11O5N1","CHON","Lignin",1,0.45,0.4667,0.1818,11,11,5,1,0,0
236.0776045,"C8H15O7N1","CHON","Carb",1.88,0.88,-0.7143,0.25,8,15,7,1,0,0
236.0928714,"C12H15O4N1","CHON","Lignin",1.25,0.33,0.3333,-0.3333,12,15,4,1,0,0
237.0041066,"C10H6O7","CHO","ConHC",0.6,0.7,0.6923,0.8,10,6,7,0,0,0
237.026095,"C8H14O4S2","CHOS","Protein",1.75,0.5,-0.5,-0.25,8,14,4,0,2,0
237.035643,"C8H15O4S1P1","CHOSP","Protein",1.88,0.5,-0.5,-0.625,8,15,4,0,1,1
237.0404825,"C11H10O6","CHO","Lignin",0.91,0.55,0.5,0.1818,11,10,6,0,0,0
237.0438293,"C8H14O6S1","CHOS","Carb",1.75,0.75,-0.5,0,8,14,6,0,1,0
237.0516964,"C10H10O5N2","CHON","Lignin",1,0.5,0.4545,0.6,10,10,5,2,0,0
237.0616241,"C8H14O8","CHO","Carb",1.75,1,-0.5,0.25,8,14,8,0,0,0
237.072021,"C9H19O3S1P1","CHOSP","Protein",2.11,0.33,-0.4545,-1.2222,9,19,3,0,1,1
237.0768748,"C12H14O5","CHO","Lignin",1.17,0.42,0.3684,-0.3333,12,14,5,0,0,0
237.0802712,"C9H18O5S1","CHOS","AminoSugar",2,0.56,-0.4545,-0.6667,9,18,5,0,1,0
237.0880645,"C11H14O4N2","CHON","Lignin",1.27,0.36,0.2857,0,11,14,4,2,0,0
237.091467,"C8H18O4N2S1","CHONS","Protein",2.25,0.5,-1.3333,-0.25,8,18,4,2,1,0
237.0979979,"C9H18O7","CHO","Carb",2,0.78,-0.4545,-0.4444,9,18,7,0,0,0
237.1132596,"C13H18O4","CHO","Lignin",1.38,0.31,0.2727,-0.7692,13,18,4,0,0,0
237.1496402,"C14H22O3","CHO","Lipid",1.57,0.21,0.2,-1.1429,14,22,3,0,0,0
238.0357207,"C10H9O6N1","CHON","Lignin",0.9,0.6,0.5,0.6,10,9,6,1,0,0
238.0721053,"C11H13O5N1","CHON","Lignin",1.18,0.45,0.3333,0,11,13,5,1,0,0
238.0932167,"C8H17O7N1","CHON","Carb",2.12,0.88,-1,0,8,17,7,1,0,0
238.1084776,"C12H17O4N1","CHON","Lignin",1.42,0.33,0.2222,-0.5,12,17,4,1,0,0
239.0197627,"C10H8O7","CHO","Tannin",0.8,0.7,0.5385,0.6,10,8,7,0,0,0
239.0309547,"C9H8O6N2","CHON","Tannin",0.89,0.67,0.5,1.1111,9,8,6,2,0,0
239.0561456,"C11H12O6","CHO","Lignin",1.09,0.55,0.375,0,11,12,6,0,0,0
239.0673989,"C10H12O5N2","CHON","Lignin",1.2,0.5,0.2727,0.4,10,12,5,2,0,0
239.0772678,"C8H16O8","CHO","Carb",2,1,-0.75,0,8,16,8,0,0,0
239.092537,"C12H16O5","CHO","Lignin",1.33,0.42,0.2632,-0.5,12,16,5,0,0,0
239.1037692,"C11H16O4N2","CHON","Lignin",1.45,0.36,0.1429,-0.1818,11,16,4,2,0,0
239.1136513,"C9H20O7","CHO","Other",2.22,0.78,-0.6364,-0.6667,9,20,7,0,0,0
239.1289143,"C13H20O4","CHO","Protein",1.54,0.31,0.1818,-0.9231,13,20,4,0,0,0
239.1652919,"C14H24O3","CHO","Lipid",1.71,0.21,0.12,-1.2857,14,24,3,0,0,0
239.2016808,"C15H28O2","CHO","Lipid",1.87,0.13,0.0714,-1.6,15,28,2,0,0,0
240.0149857,"C9H7O7N1","CHON","ConHC",0.78,0.78,0.5556,1.1111,9,7,7,1,0,0
240.0513824,"C10H11O6N1","CHON","Lignin",1.1,0.6,0.3333,0.4,10,11,6,1,0,0
240.0626327,"C9H11O5N3","CHON","Lignin",1.22,0.56,0.1429,0.8889,9,11,5,3,0,0
240.0877663,"C11H15O5N1","CHON","Lignin",1.36,0.45,0.2,-0.1818,11,15,5,1,0,0
240.1088895,"C8H19O7N1","CHON","Other",2.38,0.88,-1.2857,-0.25,8,19,7,1,0,0
240.1241685,"C12H19O4N1","CHON","Protein",1.58,0.33,0.1111,-0.6667,12,19,4,1,0,0
240.9990316,"C9H6O8","CHO","ConHC",0.67,0.89,0.6,1.1111,9,6,8,0,0,0
241.005379,"C5H11O5N2S1P1","CHONSP","Other",2.2,1,3,1.4,5,11,5,2,1,1
241.0354099,"C10H10O7","CHO","Tannin",1,0.7,0.3846,0.4,10,10,7,0,0,0
241.0466314,"C9H10O6N2","CHON","Tannin",1.11,0.67,0.25,0.8889,9,10,6,2,0,0
241.0506707,"C14H10O4","CHO","ConHC",0.71,0.29,0.6667,-0.1429,14,10,4,0,0,0
241.054075,"C11H14O4S1","CHOS","Lignin",1.27,0.36,0.25,-0.3636,11,14,4,0,1,0
241.0595465,"C6H15O6N2P1","CHONP","Other",2.5,1,-Inf,0.5,6,15,6,2,0,1
241.061854,"C13H10O3N2","CHON","ConHC",0.77,0.23,0.6842,0.1538,13,10,3,2,0,0
241.0717879,"C11H14O6","CHO","Lignin",1.27,0.55,0.25,-0.1818,11,14,6,0,0,0
241.0830392,"C10H14O5N2","CHON","Lignin",1.4,0.5,0.0909,0.2,10,14,5,2,0,0
241.0929135,"C8H18O8","CHO","Other",2.25,1,-1,-0.25,8,18,8,0,0,0
241.1081611,"C12H18O5","CHO","Protein",1.5,0.42,0.1579,-0.6667,12,18,5,0,0,0
241.1193858,"C11H18O4N2","CHON","Protein",1.64,0.36,0,-0.3636,11,18,4,2,0,0
241.1445499,"C13H22O4","CHO","Protein",1.69,0.31,0.0909,-1.0769,13,22,4,0,0,0
241.180943,"C14H26O3","CHO","Lipid",1.86,0.21,0.04,-1.4286,14,26,3,0,0,0
241.2173341,"C15H30O2","CHO","Lipid",2,0.13,0,-1.7333,15,30,2,0,0,0
241.994305,"C8H5O8N1","CHON","Other",0.62,1,0.6667,1.75,8,5,8,1,0,0
242.0306424,"C9H9O7N1","CHON","Tannin",1,0.78,0.3333,0.8889,9,9,7,1,0,0
242.045915,"C13H9O4N1","CHON","ConHC",0.69,0.31,0.7,0.1538,13,9,4,1,0,0
242.06703,"C10H13O6N1","CHON","Lignin",1.3,0.6,0.1667,0.2,10,13,6,1,0,0
242.0704186,"C7H17O6N1S1","CHONS","Other",2.43,0.86,-2.5,0,7,17,6,1,1,0
242.0782689,"C9H13O5N3","CHON","Lignin",1.44,0.56,-0.1429,0.6667,9,13,5,3,0,0
242.1034071,"C11H17O5N1","CHON","Protein",1.55,0.45,0.0667,-0.3636,11,17,5,1,0,0
242.1146613,"C10H17O4N3","CHON","Protein",1.7,0.4,-0.2,0,10,17,4,3,0,0
242.1397929,"C12H21O4N1","CHON","Protein",1.75,0.33,0,-0.8333,12,21,4,1,0,0
242.1761906,"C13H25O3N1","CHON","Lipid",1.92,0.23,-0.0476,-1.2308,13,25,3,1,0,0
242.212533,"C14H29O2N1","CHON","Lipid",2.07,0.14,-0.0833,-1.5714,14,29,2,1,0,0
242.9613156,"C9H8O2S3","CHOS","Lignin",0.89,0.22,0.4,0.2222,9,8,2,0,3,0
242.9782941,"C8H4O9","CHO","Other",0.5,1.12,0.7143,1.75,8,4,9,0,0,0
242.993505,"C12H4O6","CHO","ConHC",0.33,0.5,0.8889,0.6667,12,4,6,0,0,0
243.0146709,"C9H8O8","CHO","Tannin",0.89,0.89,0.4,0.8889,9,8,8,0,0,0
243.0299341,"C13H8O5","CHO","ConHC",0.62,0.38,0.7143,0.1538,13,8,5,0,0,0
243.0333206,"C10H12O5S1","CHOS","Lignin",1.2,0.5,0.2308,0,10,12,5,0,1,0
243.0510623,"C10H12O7","CHO","Tannin",1.2,0.7,0.2308,0.2,10,12,7,0,0,0
243.0622893,"C9H12O6N2","CHON","Tannin",1.33,0.67,0,0.6667,9,12,6,2,0,0
243.0663061,"C14H12O4","CHO","Lignin",0.86,0.29,0.5833,-0.2857,14,12,4,0,0,0
243.0874282,"C11H16O6","CHO","Lignin",1.45,0.55,0.125,-0.3636,11,16,6,0,0,0
243.0986888,"C10H16O5N2","CHON","Protein",1.6,0.5,-0.0909,0,10,16,5,2,0,0
243.1026932,"C15H16O3","CHO","Lignin",1.07,0.2,0.4815,-0.6667,15,16,3,0,0,0
243.1238122,"C12H20O5","CHO","Protein",1.67,0.42,0.0526,-0.8333,12,20,5,0,0,0
243.1351015,"C11H20O4N2","CHON","Protein",1.82,0.36,-0.1429,-0.5455,11,20,4,2,0,0
243.1602025,"C13H24O4","CHO","Protein",1.85,0.31,0,-1.2308,13,24,4,0,0,0
243.1714554,"C12H24O3N2","CHON","Lipid",2,0.25,-0.1765,-1,12,24,3,2,0,0
243.175495,"C17H24O1","CHO","UnsatHC",1.41,0.06,0.3333,-1.2941,17,24,1,0,0,0
243.1966106,"C14H28O3","CHO","Lipid",2,0.21,-0.04,-1.5714,14,28,3,0,0,0
244.025097,"C12H7O5N1","CHON","ConHC",0.58,0.42,0.7647,0.5,12,7,5,1,0,0
244.046307,"C9H11O7N1","CHON","Tannin",1.22,0.78,0.1111,0.6667,9,11,7,1,0,0
244.057467,"C8H11O6N3","CHON","Tannin",1.38,0.75,-0.5,1.25,8,11,6,3,0,0
244.0615131,"C13H11O4N1","CHON","Lignin",0.85,0.31,0.6,0,13,11,4,1,0,0
244.0826814,"C10H15O6N1","CHON","AminoSugar",1.5,0.6,0,0,10,15,6,1,0,0
244.093968,"C9H15O5N3","CHON","AminoSugar",1.67,0.56,-0.4286,0.4444,9,15,5,3,0,0
244.1190285,"C11H19O5N1","CHON","Protein",1.73,0.45,-0.0667,-0.5455,11,19,5,1,0,0
244.1303081,"C10H19O4N3","CHON","Protein",1.9,0.4,-0.4,-0.2,10,19,4,3,0,0
244.1554908,"C12H23O4N1","CHON","Protein",1.92,0.33,-0.1111,-1,12,23,4,1,0,0
244.948452,"C10H2O2N2S2","CHONS","ConHC",0.2,0.2,1.2,1.2,10,2,2,2,2,0
245.0092093,"C12H6O6","CHO","ConHC",0.5,0.5,0.7778,0.5,12,6,6,0,0,0
245.010075,"C13H10O1S2","CHOS","ConHC",0.77,0.08,0.619,-0.3077,13,10,1,0,2,0
245.0303196,"C9H10O8","CHO","Tannin",1.11,0.89,0.2,0.6667,9,10,8,0,0,0
245.041574,"C8H10O7N2","CHON","Tannin",1.25,0.88,-0.2,1.25,8,10,7,2,0,0
245.0455991,"C13H10O5","CHO","ConHC",0.77,0.38,0.619,0,13,10,5,0,0,0
245.0567966,"C12H10O4N2","CHON","Lignin",0.83,0.33,0.625,0.3333,12,10,4,2,0,0
245.0667166,"C10H14O7","CHO","Tannin",1.4,0.7,0.0769,0,10,14,7,0,0,0
245.0779453,"C9H14O6N2","CHON","AminoSugar",1.56,0.67,-0.25,0.4444,9,14,6,2,0,0
245.0819743,"C14H14O4","CHO","Lignin",1,0.29,0.5,-0.4286,14,14,4,0,0,0
245.1030994,"C11H18O6","CHO","Protein",1.64,0.55,0,-0.5455,11,18,6,0,0,0
245.1143278,"C10H18O5N2","CHON","Protein",1.8,0.5,-0.2727,-0.2,10,18,5,2,0,0
245.1183593,"C15H18O3","CHO","Lignin",1.2,0.2,0.4074,-0.8,15,18,3,0,0,0
245.1394788,"C12H22O5","CHO","Protein",1.83,0.42,-0.0526,-1,12,22,5,0,0,0
245.1507124,"C11H22O4N2","CHON","Protein",2,0.36,-0.2857,-0.7273,11,22,4,2,0,0
245.1758595,"C13H26O4","CHO","Protein",2,0.31,-0.0909,-1.3846,13,26,4,0,0,0
246.0408309,"C12H9O5N1","CHON","ConHC",0.75,0.42,0.6471,0.3333,12,9,5,1,0,0
246.0619603,"C9H13O7N1","CHON","Tannin",1.44,0.78,-0.1111,0.4444,9,13,7,1,0,0
246.0731789,"C8H13O6N3","CHON","Carb",1.62,0.75,-1,1,8,13,6,3,0,0
246.0772025,"C13H13O4N1","CHON","Lignin",1,0.31,0.5,-0.1538,13,13,4,1,0,0
246.098348,"C10H17O6N1","CHON","AminoSugar",1.7,0.6,-0.1667,-0.2,10,17,6,1,0,0
246.1095799,"C9H17O5N3","CHON","AminoSugar",1.89,0.56,-0.7143,0.2222,9,17,5,3,0,0
246.988581,"C4H12O4N2S3","CHONS","Other",3,1,2.3333,2,4,12,4,2,3,0
247.0096167,"C8H8O9","CHO","Other",1,1.12,0.1429,1.25,8,8,9,0,0,0
247.024841,"C12H8O6","CHO","ConHC",0.67,0.5,0.6667,0.3333,12,8,6,0,0,0
247.0360469,"C11H8O5N2","CHON","ConHC",0.73,0.45,0.6923,0.7273,11,8,5,2,0,0
247.04596,"C9H12O8","CHO","Tannin",1.33,0.89,0,0.4444,9,12,8,0,0,0
247.0572009,"C8H12O7N2","CHON","Carb",1.5,0.88,-0.6,1,8,12,7,2,0,0
247.0612438,"C13H12O5","CHO","Lignin",0.92,0.38,0.5238,-0.1538,13,12,5,0,0,0
247.072488,"C12H12O4N2","CHON","Lignin",1,0.33,0.5,0.1667,12,12,4,2,0,0
247.0823711,"C10H16O7","CHO","Carb",1.6,0.7,-0.0769,-0.2,10,16,7,0,0,0
247.093588,"C9H16O6N2","CHON","AminoSugar",1.78,0.67,-0.5,0.2222,9,16,6,2,0,0
247.0976252,"C14H16O4","CHO","Lignin",1.14,0.29,0.4167,-0.5714,14,16,4,0,0,0
247.1187571,"C11H20O6","CHO","Protein",1.82,0.55,-0.125,-0.7273,11,20,6,0,0,0
247.134006,"C15H20O3","CHO","Lignin",1.33,0.2,0.3333,-0.9333,15,20,3,0,0,0
247.1551349,"C12H24O5","CHO","Protein",2,0.42,-0.1579,-1.1667,12,24,5,0,0,0
247.1703873,"C16H24O2","CHO","Lipid",1.5,0.12,0.2667,-1.25,16,24,2,0,0,0
248.020094,"C11H7O6N1","CHON","ConHC",0.64,0.55,0.7143,0.7273,11,7,6,1,0,0
248.0411207,"C8H11O8N1","CHON","Tannin",1.38,1,-0.3333,1,8,11,8,1,0,0
248.0564721,"C12H11O5N1","CHON","Lignin",0.92,0.42,0.5294,0.1667,12,11,5,1,0,0
248.0776052,"C9H15O7N1","CHON","Carb",1.67,0.78,-0.3333,0.2222,9,15,7,1,0,0
248.0928253,"C13H15O4N1","CHON","Lignin",1.15,0.31,0.4,-0.3077,13,15,4,1,0,0
248.1139441,"C10H19O6N1","CHON","AminoSugar",1.9,0.6,-0.3333,-0.4,10,19,6,1,0,0
248.1503877,"C11H23O5N1","CHON","Protein",2.09,0.45,-0.3333,-0.9091,11,23,5,1,0,0
248.950871,"C11H6O1S3","CHOS","ConHC",0.55,0.09,0.7333,0.1818,11,6,1,0,3,0
248.952868,"C9H3O3N2S1P1","CHONSP","ConHC",0.33,0.33,1.2857,1.2222,9,3,3,2,1,1
249.001599,"C15H6O2S1","CHOS","ConHC",0.4,0.13,0.8462,0,15,6,2,0,1,0
249.0041068,"C11H6O7","CHO","ConHC",0.55,0.64,0.7333,0.7273,11,6,7,0,0,0
249.0252266,"C8H10O9","CHO","Other",1.25,1.12,-0.1429,1,8,10,9,0,0,0
249.0405064,"C12H10O6","CHO","Lignin",0.83,0.5,0.5556,0.1667,12,10,6,0,0,0
249.0517083,"C11H10O5N2","CHON","Lignin",0.91,0.45,0.5385,0.5455,11,10,5,2,0,0
249.055046,"C8H14O5N2S1","CHONS","AminoSugar",1.75,0.62,-1,0.5,8,14,5,2,1,0
249.0616291,"C9H14O8","CHO","Carb",1.56,0.89,-0.2,0.2222,9,14,8,0,0,0
249.0768879,"C13H14O5","CHO","Lignin",1.08,0.38,0.4286,-0.3077,13,14,5,0,0,0
249.0980075,"C10H18O7","CHO","Carb",1.8,0.7,-0.2308,-0.4,10,18,7,0,0,0
249.1132528,"C14H18O4","CHO","Lignin",1.29,0.29,0.3333,-0.7143,14,18,4,0,0,0
249.116644,"C11H22O4S1","CHOS","Protein",2,0.36,-0.25,-1.0909,11,22,4,0,1,0
249.134356,"C11H22O6","CHO","Protein",2,0.55,-0.25,-0.9091,11,22,6,0,0,0
249.149653,"C15H22O3","CHO","Lignin",1.47,0.2,0.2593,-1.0667,15,22,3,0,0,0
249.1530503,"C12H26O3S1","CHOS","Lipid",2.17,0.25,-0.2632,-1.5,12,26,3,0,1,0
249.991088,"C10H6O5N1P1","CHONP","ConHC",0.6,0.5,0.8182,0.7,10,6,5,1,0,1
249.9993856,"C10H5O7N1","CHON","ConHC",0.5,0.7,0.8182,1.2,10,5,7,1,0,0
250.0357391,"C11H9O6N1","CHON","Lignin",0.82,0.55,0.5714,0.5455,11,9,6,1,0,0
250.0567978,"C8H13O8N1","CHON","Carb",1.62,1,-0.6667,0.75,8,13,8,1,0,0
250.0721383,"C12H13O5N1","CHON","Lignin",1.08,0.42,0.4118,0,12,13,5,1,0,0
250.0932724,"C9H17O7N1","CHON","Carb",1.89,0.78,-0.5556,0,9,17,7,1,0,0
250.1085235,"C13H17O4N1","CHON","Lignin",1.31,0.31,0.3,-0.4615,13,17,4,1,0,0
250.1448689,"C14H21O3N1","CHON","Lipid",1.5,0.21,0.2174,-0.8571,14,21,3,1,0,0
250.9833797,"C10H4O8","CHO","ConHC",0.4,0.8,0.8333,1.2,10,4,8,0,0,0
251.0197609,"C11H8O7","CHO","ConHC",0.73,0.64,0.6,0.5455,11,8,7,0,0,0
251.0309981,"C10H8O6N2","CHON","Lignin",0.8,0.6,0.6,1,10,8,6,2,0,0
251.0408796,"C8H12O9","CHO","Other",1.5,1.12,-0.4286,0.75,8,12,9,0,0,0
251.0561328,"C12H12O6","CHO","Lignin",1,0.5,0.4444,0,12,12,6,0,0,0
251.0674061,"C11H12O5N2","CHON","Lignin",1.09,0.45,0.3846,0.3636,11,12,5,2,0,0
251.0772556,"C9H16O8","CHO","Carb",1.78,0.89,-0.4,0,9,16,8,0,0,0
251.0925329,"C13H16O5","CHO","Lignin",1.23,0.38,0.3333,-0.4615,13,16,5,0,0,0
251.0959047,"C10H20O5S1","CHOS","Protein",2,0.5,-0.3846,-0.8,10,20,5,0,1,0
251.1037659,"C12H16O4N2","CHON","Lignin",1.33,0.33,0.25,-0.1667,12,16,4,2,0,0
251.1136568,"C10H20O7","CHO","Carb",2,0.7,-0.3846,-0.6,10,20,7,0,0,0
251.12893,"C14H20O4","CHO","Lignin",1.43,0.29,0.25,-0.8571,14,20,4,0,0,0
251.132221,"C11H24O4S1","CHOS","Protein",2.18,0.36,-0.375,-1.2727,11,24,4,0,1,0
251.141789,"C11H25O4P1","CHOP","Protein",2.27,0.36,-0.375,-1.5455,11,25,4,0,0,1
251.165288,"C15H24O3","CHO","Lipid",1.6,0.2,0.1852,-1.2,15,24,3,0,0,0
251.2017157,"C16H28O2","CHO","Lipid",1.75,0.12,0.1333,-1.5,16,28,2,0,0,0
252.0150348,"C10H7O7N1","CHON","ConHC",0.7,0.7,0.6364,1,10,7,7,1,0,0
252.0513958,"C11H11O6N1","CHON","Lignin",1,0.55,0.4286,0.3636,11,11,6,1,0,0
252.054676,"C8H15O6N1S1","CHONS","Carb",1.88,0.75,-1,0.25,8,15,6,1,1,0
252.0877533,"C12H15O5N1","CHON","Lignin",1.25,0.42,0.2941,-0.1667,12,15,5,1,0,0
252.108949,"C9H19O7N1","CHON","Carb",2.11,0.78,-0.7778,-0.2222,9,19,7,1,0,0
252.9990064,"C10H6O8","CHO","ConHC",0.6,0.8,0.6667,1,10,6,8,0,0,0
253.014297,"C14H6O5","CHO","ConHC",0.43,0.36,0.8261,0.2857,14,6,5,0,0,0
253.0354186,"C11H10O7","CHO","Lignin",0.91,0.64,0.4667,0.3636,11,10,7,0,0,0
253.0466252,"C10H10O6N2","CHON","Lignin",1,0.6,0.4,0.8,10,10,6,2,0,0
253.0565523,"C8H14O9","CHO","Other",1.75,1.12,-0.7143,0.5,8,14,9,0,0,0
253.0718023,"C12H14O6","CHO","Lignin",1.17,0.5,0.3333,-0.1667,12,14,6,0,0,0
253.0830301,"C11H14O5N2","CHON","Lignin",1.27,0.45,0.2308,0.1818,11,14,5,2,0,0
253.08707,"C16H14O3","CHO","Lignin",0.88,0.19,0.5862,-0.5,16,14,3,0,0,0
253.0929267,"C9H18O8","CHO","Carb",2,0.89,-0.6,-0.2222,9,18,8,0,0,0
253.108174,"C13H18O5","CHO","Lignin",1.38,0.38,0.2381,-0.6154,13,18,5,0,0,0
253.1194115,"C12H18O4N2","CHON","Protein",1.5,0.33,0.125,-0.3333,12,18,4,2,0,0
253.129283,"C10H22O7","CHO","Other",2.2,0.7,-0.5385,-0.8,10,22,7,0,0,0
253.1445636,"C14H22O4","CHO","Lipid",1.57,0.29,0.1667,-1,14,22,4,0,0,0
253.1809355,"C15H26O3","CHO","Lipid",1.73,0.2,0.1111,-1.3333,15,26,3,0,0,0
253.2173418,"C16H30O2","CHO","Lipid",1.88,0.12,0.0667,-1.625,16,30,2,0,0,0
254.030662,"C10H9O7N1","CHON","Tannin",0.9,0.7,0.4545,0.8,10,9,7,1,0,0
254.046046,"C7H17O1N3S3","CHONS","Lipid",2.43,0.14,-11,0,7,17,1,3,3,0
254.0670428,"C11H13O6N1","CHON","Lignin",1.18,0.55,0.2857,0.1818,11,13,6,1,0,0
254.078213,"C10H13O5N3","CHON","Lignin",1.3,0.5,0.1111,0.6,10,13,5,3,0,0
254.0881862,"C8H17O8N1","CHON","Carb",2.12,1,-1.3333,0.25,8,17,8,1,0,0
254.1034357,"C12H17O5N1","CHON","Lignin",1.42,0.42,0.1765,-0.3333,12,17,5,1,0,0
254.1244933,"C9H21O7N1","CHON","Other",2.33,0.78,-1,-0.4444,9,21,7,1,0,0
